Id,SalePrice
1654,154937.68807499277
1655,153826.71815734217
1656,148283.26221376163
1657,158109.6797701477
1658,151314.57275605272
1659,132894.55578140292
1660,147351.8069377268
1661,432733.3403851914
1662,352736.83362904843
1663,333341.93097530835
1664,505456.4194354066
1665,291517.5268654953
1666,298439.4287199138
1667,342908.6095540053
1668,322354.4768696701
1669,295024.6330219199
1670,319840.3324090462
1671,238917.1240387076
1672,394311.68423347874
1673,296688.02200190135
1674,254963.711281954
1675,172256.72703806142
1676,180256.89322333815
1677,200516.15628769028
1678,413530.8279321561
1679,324480.2108039329
1680,272855.2041836198
1681,225138.58798404434
1682,280019.0623263634
1683,184555.18095274322
1684,201803.82841997832
1685,181786.46533825962
1686,175511.54567729545
1687,188964.52560796557
1688,203949.43977055096
1689,208052.798440234
1690,215137.29760670374
1691,207570.99981002804
1692,282340.8730936184
1693,179823.18718001255
1694,194767.98780669825
1695,185084.54028377854
1696,283683.2354136014
1697,193301.57045916523
1698,354945.4506844331
1699,307805.85629410815
1700,245731.22305887626
1701,261401.00491521746
1702,250330.75548628345
1703,268147.1258174998
1704,279840.8377615768
1705,230852.72348338415
1706,396109.5717513336
1707,188846.905027343
1708,197052.07915463287
1709,273849.57361293555
1710,216620.94900237088
1711,279428.0447681511
1712,244565.7500983063
1713,262317.91972818464
1714,217452.31565861942
1715,202918.73842815298
1716,185689.29785104358
1717,196834.40349026822
1718,133289.12675585787
1719,196572.47848407459
1720,238309.23496649193
1721,182909.66986726917
1722,124287.6067622509
1723,163991.13086374596
1724,208629.93827272012
1725,236088.2557141527
1726,187156.42968657304
1727,144695.5398020586
1728,197155.1885953236
1729,166562.93734072457
1730,180906.4451225657
1731,128051.10885839103
1732,125467.8868710167
1733,108711.78622759972
1734,116578.2155045178
1735,138808.68949446813
1736,114733.71273230939
1737,377905.0275559716
1738,252552.06915643092
1739,262659.37436602067
1740,181227.79930461524
1741,173408.86747761536
1742,158664.54667171
1743,178889.55083478504
1744,310980.7874048138
1745,196896.99881024763
1746,211928.45381959807
1747,225312.8000844656
1748,227597.96956269606
1749,150538.3664443056
1750,136953.59958466503
1751,269968.97631199734
1752,113752.74506059536
1753,142889.38669861347
1754,216120.0367757802
1755,150350.91503270634
1756,142671.44663267137
1757,113148.59706575624
1758,143973.80388675566
1759,167314.01252827002
1760,172205.51439504782
1761,160761.19345870818
1762,168577.72492900753
1763,166337.63393699008
1764,110452.77732190411
1765,169784.08263545996
1766,196802.91002076567
1767,253335.93101703326
1768,132504.53066600932
1769,186486.27539961765
1770,161301.31236858258
1771,116990.52193212866
1772,121967.38731402335
1773,124275.94965628842
1774,127925.2675819347
1775,136998.69961972427
1776,129072.32571681602
1777,106156.22287700747
1778,137047.4221215333
1779,118579.46237962181
1780,197542.84002231
1781,116052.57453538352
1782,83392.64338845955
1783,149376.5943270402
1784,101057.05909824972
1785,110471.45470760955
1786,166520.3198077656
1787,166859.18362645
1788,63439.80262263766
1789,104790.23329481499
1790,74104.15208594226
1791,203066.88753629313
1792,156803.44850488103
1793,152002.80658894908
1794,173435.5053402034
1795,121133.85142950215
1796,127520.94562379536
1797,135923.30306100368
1798,111257.85516890523
1799,113040.03450753845
1800,112473.77077862677
1801,117525.67650362017
1802,161773.40550066868
1803,146943.01823097066
1804,135025.21379994066
1805,142044.03331550644
1806,135915.97261774153
1807,148169.9156675027
1808,126403.67471741466
1809,110254.59809854235
1810,142398.7698389991
1811,83544.81810965577
1812,92869.45771065893
1813,121560.66746795087
1814,97696.65421950002
1815,65830.17055951657
1816,101550.6071454343
1817,99370.74177003259
1818,125204.4529207987
1819,132134.42566437685
1820,70412.56106451595
1821,127135.60029694889
1822,157627.1119563366
1823,59918.93769388604
1824,128600.4573295771
1825,131809.87442552226
1826,96499.50269609058
1827,106872.29538021663
1828,131281.88818851247
1829,151599.8023707724
1830,140991.59811388262
1831,160611.18944057595
1832,90094.38221279914
1833,143826.77814596018
1834,126372.57771705168
1835,118771.80764173497
1836,121740.59322280073
1837,89233.25865398877
1838,124778.43764884722
1839,110808.89900211121
1840,148405.67561349348
1841,133231.2907194845
1842,99790.67783101785
1843,125917.11117467424
1844,136905.8846866309
1845,138963.77912943173
1846,143209.04954863372
1847,143938.7349257677
1848,57922.54140135867
1849,118920.7910653098
1850,114086.72711501822
1851,141189.65889397374
1852,130569.3452359027
1853,120303.37888388168
1854,174045.6432951817
1855,155362.40486970064
1856,237677.91505026104
1857,132593.0603442441
1858,148010.28937497226
1859,131827.85341630736
1860,162697.10410619405
1861,131293.04361726835
1862,391845.5566433485
1863,387602.16874357284
1864,386361.74641898775
1865,322678.64735317155
1866,327087.05894315394
1867,248878.99808388157
1868,278974.54014788964
1869,219675.67671586396
1870,236896.12118844606
1871,248930.52137540933
1872,178207.53447627957
1873,220434.382091822
1874,152277.98960140746
1875,204544.1063807651
1876,200982.5049942279
1877,210844.4769983316
1878,212403.75170318232
1879,115509.55408883849
1880,144462.30906733265
1881,245543.38857609432
1882,247109.00269541025
1883,190065.3738668423
1884,199262.5640955939
1885,236980.94458868928
1886,264802.66926982364
1887,228030.17298266315
1888,297781.1640777534
1889,175297.55344844735
1890,116112.37128246886
1891,143879.40605286212
1892,94882.34181130951
1893,124954.32136553772
1894,112867.0790067716
1895,127154.43752460346
1896,123058.10016375262
1897,115171.9819589325
1898,124351.54514743914
1899,156709.16215319422
1900,150121.20341892217
1901,154457.23418707243
1902,122068.8471673639
1903,207952.92695791024
1904,130294.65167871444
1905,183908.1530267379
1906,159490.0000492852
1907,181307.75746272216
1908,135962.44190620264
1909,159216.59400744148
1910,143213.68038495455
1911,207177.4995046102
1912,321683.86309176637
1913,154566.3312523778
1914,82554.09593574943
1915,247762.23235287465
1916,61436.57629335
1917,262048.52654499808
1918,142471.96832743776
1919,200562.3740705552
1920,164935.11501674293
1921,341304.27904164087
1922,288042.2441788414
1923,214447.69598165355
1924,218440.8099852142
1925,208421.9067196025
1926,341760.7614099849
1927,124000.62460617056
1928,153440.95045312843
1929,117453.89339125995
1930,133781.44824081872
1931,146997.63410282196
1932,139909.61272972214
1933,166483.53985813123
1934,180864.87692151786
1935,178200.8285258347
1936,175987.26189214794
1937,187287.53423698546
1938,172005.06208050108
1939,224211.39033140035
1940,185050.5641535485
1941,180294.3651260065
1942,183704.66551691032
1943,199600.42740889566
1944,303550.9411878809
1945,333161.51426126395
1946,148207.85024410795
1947,261069.94686898202
1948,175907.51731527282
1949,240367.80938442462
1950,205944.05779145117
1951,254662.8014928242
1952,213178.66441972335
1953,178544.78052001522
1954,204532.77712806
1955,133562.7871997639
1956,363903.4334814124
1957,159693.27094171333
1958,316748.12069205905
1959,143108.47789224342
1960,103396.15629219414
1961,129016.36408798367
1962,111439.48576882225
1963,119421.21943806022
1964,112587.47133820227
1965,149340.1593534748
1966,149649.48563070598
1967,263169.94154180895
1968,364889.17204294086
1969,320244.1423916778
1970,378209.78669977235
1971,478043.8234266042
1972,348295.74075261666
1973,276950.5540086513
1974,310356.49977061566
1975,437275.8895294898
1976,274297.3217828816
1977,310820.94318845455
1978,310819.0156371928
1979,294268.73726838257
1980,173487.91298859878
1981,288082.3682059011
1982,216946.31084411495
1983,197209.60404772536
1984,172983.9764093468
1985,238385.60350187655
1986,232684.34897962096
1987,191868.20945276195
1988,181079.88917070493
1989,204616.3405962063
1990,219859.73286505116
1991,213954.57670131428
1992,212695.0713493913
1993,189409.60872482075
1994,237408.3964838807
1995,194998.04588971785
1996,230934.55745065742
1997,289803.5391672718
1998,279873.71708805586
1999,268804.3106162467
2000,302351.53226049006
2001,270829.19723976357
2002,252327.49380279318
2003,265627.4383780338
2004,281931.03952325764
2005,222123.25075184944
2006,211194.75256109348
2007,254671.68501851487
2008,200193.9473145895
2009,195203.20549842034
2010,199321.63689536974
2011,142970.16563357305
2012,179094.64624080592
2013,165367.93826477896
2014,178826.50457714172
2015,187526.69255575226
2016,190600.5186252376
2017,192013.79518483116
2018,125270.02260550973
2019,146634.557417698
2020,100792.95154591199
2021,104036.02324942313
2022,183686.26221809248
2023,143275.5570634429
2024,264560.4006393172
2025,331289.2209291238
2026,164779.65795052698
2027,155729.15207102514
2028,159724.39752653136
2029,165780.3274195007
2030,250071.075962034
2031,235155.7908328226
2032,238262.17094902167
2033,240234.19453349328
2034,176022.82185506748
2035,219754.72773054132
2036,211761.20305777076
2037,213521.58029485375
2038,311418.25143354473
2039,207640.40347655557
2040,303437.3301967062
2041,293323.35306288395
2042,203221.3116536735
2043,169929.27730660493
2044,190647.90324910838
2045,212919.621502351
2046,137537.86340316056
2047,136956.29807132942
2048,150614.53796991345
2049,140255.1160214347
2050,172904.10803198084
2051,113156.56837484703
2052,135621.82249438402
2053,143860.9848370149
2054,90726.82713602396
2055,139553.073454823
2056,152215.9864373797
2057,106824.99014080252
2058,196088.4188640836
2059,131492.49371821736
2060,176124.36414484703
2061,177468.6046424916
2062,117176.9914328086
2063,111456.46774701537
2064,126116.20463414051
2065,111941.47962591232
2066,165052.20186390477
2067,132487.210059435
2068,134490.93704845838
2069,92626.78367073642
2070,110896.06256984525
2071,95643.30578048903
2072,150639.86283776048
2073,140433.89763461993
2074,172671.59714769
2075,141097.63086689683
2076,125036.9364566297
2077,129027.22707207034
2078,113227.35222293591
2079,134834.54417567953
2080,126515.42715423564
2081,117610.69991555593
2082,113699.22701886238
2083,134971.53566282018
2084,109521.95189547024
2085,111487.97187686307
2086,157987.94716650125
2087,135871.87209499802
2088,100557.01789273911
2089,87233.77825036808
2090,135441.30138392933
2091,86065.77509205593
2092,129307.97590597022
2093,114593.59341537149
2094,122232.23183683856
2095,138988.24008932963
2096,94234.96112250378
2097,96085.33180007567
2098,140035.1885447182
2099,68486.14414218556
2100,81693.19356132028
2101,108268.57442262866
2102,132130.6601404429
2103,101012.07584205728
2104,125889.2659785047
2105,116318.26627973512
2106,67581.48667402663
2107,185885.56957736926
2108,118690.0014717472
2109,110345.95812504363
2110,120999.25182151026
2111,157714.45913997703
2112,120009.18611362908
2113,120177.83274228129
2114,124769.70981517216
2115,151140.03649570822
2116,128616.58613996072
2117,140774.77557706385
2118,119834.05993620493
2119,115534.78081205983
2120,129042.02808176875
2121,97913.79788101072
2122,93832.32453772463
2123,107330.76654878508
2124,168161.75042330747
2125,124729.07293378873
2126,133697.8505613524
2127,153431.0434584657
2128,121631.73106987278
2129,114565.357024111
2130,129294.0093983551
2131,186530.54121206325
2132,119878.56486885618
2133,126482.43022884676
2134,128466.55158137776
2135,112676.80570325004
2136,62823.062528674054
2137,117183.48756745066
2138,131730.6458079006
2139,157935.90777242658
2140,141558.41619289396
2141,164445.40086921
2142,111236.8749178207
2143,137818.0990010017
2144,103103.44986917467
2145,141515.7437056327
2146,173928.17624229947
2147,138419.6105351612
2148,152059.9735814872
2149,144431.78052545022
2150,230011.08047842668
2151,124837.9940614953
2152,142137.98936881934
2153,183869.4275223115
2154,102527.48450019257
2155,146596.0269783578
2156,255914.7826402688
2157,238875.62852223843
2158,226118.58481076418
2159,208886.6887643922
2160,192838.3922743237
2161,261402.7168585297
2162,428529.7679479935
2163,358334.20591325057
2164,243129.0211522835
2165,192443.8015172095
2166,161294.11590145758
2167,213896.64223509506
2168,187972.7338608727
2169,186466.3576798331
2170,202776.37815072646
2171,158950.47120021284
2172,144667.50988981524
2173,200337.89766210393
2174,227334.40656819305
2175,315527.91136833513
2176,295473.04312613874
2177,240294.55610867208
2178,221031.52916249481
2179,138063.90991105814
2180,224472.70762959647
2181,189095.85337366056
2182,221784.35145515253
2183,189388.10433393688
2184,124980.08187162808
2185,124798.15443319193
2186,167869.43127735416
2187,167245.26057226548
2188,167714.70799594908
2189,300221.6014106766
2190,82583.39399090687
2191,82290.30936462559
2192,77966.99857796122
2193,105353.67840220426
2194,116827.71139738592
2195,92308.69138116478
2196,99259.07838730745
2197,115159.64295013853
2198,157791.40909703835
2199,214080.19955264856
2200,132140.42284643406
2201,127830.02238417114
2202,200682.64870286244
2203,115525.23317474201
2204,142601.1186298239
2205,103450.24237852055
2206,133721.38278907334
2207,201213.44347000527
2208,258407.87200388202
2209,186058.50817868943
2210,138162.98429521106
2211,138112.31038441858
2212,130015.43797307799
2213,100021.89111869289
2214,130554.40788911932
2215,108265.52085739642
2216,127279.52790565586
2217,72585.8445497372
2218,87590.00123077304
2219,94514.36955550236
2220,87951.61840804998
2221,249945.00597093804
2222,228278.83141681142
2223,277559.4232034861
2224,237457.37501164599
2225,139311.30538662965
2226,176032.1397041218
2227,202104.65473050874
2228,263102.9765083497
2229,236817.2395651004
2230,150707.20999277636
2231,208099.32755882692
2232,192937.86503766055
2233,172931.5075899275
2234,243480.79842448555
2235,200023.76459146093
2236,253047.51212727165
2237,299316.67097171705
2238,234166.4678245905
2239,117009.7742407533
2240,154345.19620856256
2241,134018.05697767666
2242,118073.50625775181
2243,130716.84082544582
2244,108999.47866008294
2245,105572.94932320199
2246,136589.46787792174
2247,134472.97012307032
2248,127020.50456989129
2249,124653.6351856446
2250,133876.00826200552
2251,96844.91150908968
2252,175239.17339021634
2253,168627.25852182988
2254,180707.4456116376
2255,207719.70801083365
2256,181128.14964104153
2257,217114.85780651707
2258,170281.52048476672
2259,176000.91193002762
2260,159287.3975001791
2261,192554.47000206038
2262,196916.7716118552
2263,337626.709117479
2264,490364.02205860807
2265,150675.69364783986
2266,245221.1290495529
2267,294804.01665672194
2268,407721.74595392443
2269,171464.35363443886
2270,199440.61889711834
2271,224154.53201262173
2272,219436.32413137218
2273,164370.30248821175
2274,182615.62567947665
2275,166644.9095396217
2276,185362.85539957142
2277,199654.9204970506
2278,163522.60024930345
2279,118676.2900958991
2280,108355.88602552634
2281,164681.8767495047
2282,179196.59663495104
2283,119058.87701095428
2284,119489.59505665077
2285,145174.04406257116
2286,124633.40734300757
2287,320459.0223096546
2288,254765.3969076783
2289,325840.48580646736
2290,380813.84931072267
2291,298158.12748238054
2292,430369.42495342006
2293,405044.4476687919
2294,341248.172652339
2295,450796.54336920806
2296,239774.2045483205
2297,312028.6221291764
2298,297568.43127101695
2299,333163.43899850646
2300,294627.36384359637
2301,281907.30661981564
2302,245834.3596241432
2303,243833.62833917615
2304,241854.53270686764
2305,180507.5940470901
2306,180092.55997081552
2307,186127.65893708266
2308,213183.39067328497
2309,253302.02076584677
2310,199530.62537120777
2311,199780.5441713845
2312,180371.98942508776
2313,181970.45739216497
2314,181783.5833316525
2315,183216.1127786919
2316,215633.70392543395
2317,182812.4002834884
2318,173600.1421019669
2319,189930.38788713785
2320,194380.0953798046
2321,254749.59165928318
2322,198003.71446204392
2323,184873.46714123915
2324,207378.2207838759
2325,216896.74963556373
2326,194190.85275268354
2327,214511.98225610174
2328,225580.59691252117
2329,201161.23521159196
2330,194187.6727285442
2331,331327.0307221135
2332,372347.8898965459
2333,326689.33409935684
2334,248039.38354981638
2335,273169.62132370286
2336,288944.6996027313
2337,193129.20963926145
2338,275119.46098535904
2339,229083.8841457379
2340,356758.80504986725
2341,220437.20527845077
2342,240705.22395020755
2343,231396.85215752188
2344,229867.12251336948
2345,243653.678503571
2346,206545.2154905063
2347,184886.60273748403
2348,228944.04922799548
2349,164460.94026079602
2350,285388.80888778466
2351,222295.1333795461
2352,245564.29856711716
2353,240137.6120282598
2354,134505.74416496212
2355,147980.56326314522
2356,157980.71790433693
2357,196401.91200820214
2358,180322.91613775585
2359,137073.12970530923
2360,122873.89582319617
2361,149852.53807734538
2362,263450.6614400543
2363,139929.43689326532
2364,191261.01466426134
2365,222095.62696651253
2366,186095.87218400853
2367,207482.25481571586
2368,193927.93567987328
2369,201361.29433380716
2370,175593.22359462723
2371,152247.88005871134
2372,184512.98356682237
2373,296289.15691820445
2374,314781.3410248879
2375,232749.09701236477
2376,270165.02964774804
2377,310366.9381585955
2378,159262.79266498587
2379,208319.0669825571
2380,144674.84108041562
2381,164072.89471534843
2382,233499.2926224924
2383,208211.79124359466
2384,246579.94295089578
2385,178819.42330869084
2386,128845.73943294295
2387,130877.27351578476
2388,117591.10765915386
2389,122226.21459145356
2390,143786.86428414547
2391,136230.4280937652
2392,112079.45772099333
2393,175608.27585164917
2394,131827.7145225228
2395,211682.11502192766
2396,143227.3312530483
2397,221427.11254027527
2398,133337.5775816281
2399,66232.09675777
2400,71106.02163861776
2401,126124.39713086642
2402,132086.4483256226
2403,145730.07743743274
2404,141067.12460908934
2405,155395.0580729535
2406,151097.61463870617
2407,122539.40773954421
2408,153562.39576456737
2409,117809.26103331678
2410,188187.48939385646
2411,111988.32574899173
2412,138564.51014838333
2413,118845.30522944628
2414,145536.99063652696
2415,127395.90450425811
2416,128317.95791569837
2417,130351.6180828151
2418,138279.91266141162
2419,107938.18839736565
2420,125982.29649292293
2421,104766.6798203439
2422,102480.45091933836
2423,99255.14724514537
2424,166193.9727133568
2425,211779.33914405535
2426,129607.55823084062
2427,106769.21155986808
2428,188957.9629682338
2429,114185.59132760446
2430,136196.29354120773
2431,109960.56263759153
2432,136938.0240209337
2433,137026.90395942243
2434,127872.96531459794
2435,143288.7442955913
2436,111294.30783012538
2437,107779.46818332215
2438,120433.95116789595
2439,117736.06400340307
2440,127692.87343581054
2441,105849.33927812723
2442,109033.23956689934
2443,135786.85571371435
2444,121453.51869361567
2445,87719.48900992115
2446,125227.32509109123
2447,195276.36766151842
2448,138405.42541910327
2449,117214.9830054351
2450,149780.59675977976
2451,122115.01231159751
2452,180743.5534761277
2453,98721.01588023565
2454,120676.63030665579
2455,133224.86003962552
2456,123019.68438627748
2457,127473.27354784413
2458,128562.029314131
2459,106772.6551201609
2460,150484.71731477833
2461,128171.58993199986
2462,130737.28725255787
2463,123069.24923215725
2464,161045.14193488628
2465,129856.43771050258
2466,111229.84220309684
2467,166523.17749390544
2468,95071.67094184416
2469,87549.42848451009
2470,184085.5384510116
2471,239824.58131072193
2472,150749.91828791075
2473,110907.24483756594
2474,83289.11715810558
2475,237986.1930201236
2476,102039.91759110718
2477,101467.8915803567
2478,152634.6475193506
2479,110921.50790976037
2480,152755.84226906335
2481,115126.60300973058
2482,121801.5999195175
2483,106228.33028381488
2484,128465.01299654451
2485,130780.22054451666
2486,142787.73414684043
2487,157757.8610078389
2488,177955.37634185108
2489,161347.66668016385
2490,149242.99585568177
2491,109220.7177765662
2492,187377.3107714582
2493,152102.63713707062
2494,145675.2919202669
2495,95969.64058837532
2496,237167.04632658843
2497,140635.4588937833
2498,107696.57475765118
2499,101765.91275065688
2500,118416.23975060659
2501,129548.6492500969
2502,146706.92839718526
2503,96583.00449656957
2504,156743.44589785452
2505,228784.80688177902
2506,264262.23066047137
2507,285813.0994272841
2508,265293.8360443206
2509,221394.49613293854
2510,231716.1357672145
2511,184167.87708982255
2512,201707.35542422842
2513,223966.93184184958
2514,260919.09904040405
2515,140137.48448557773
2516,185817.75053760147
2517,148892.32401484423
2518,149999.23168246148
2519,215545.2971002806
2520,221043.75078839003
2521,189228.99154599343
2522,227241.52744139425
2523,121026.3275101472
2524,134718.75857013487
2525,145221.12505759366
2526,133959.39081465075
2527,119615.9167550805
2528,126807.71582820405
2529,139078.07467655273
2530,137622.48675440825
2531,251355.4547515316
2532,230046.78809549764
2533,202197.01785334578
2534,225306.81883107862
2535,282931.6438602672
2536,251555.58433773732
2537,230646.59306295417
2538,188686.80497153857
2539,199388.40436012775
2540,181571.32103663392
2541,200781.78776142158
2542,155668.91535408355
2543,121224.56344830406
2544,113016.69775935676
2545,137955.36399979418
2546,136846.87815701336
2547,163199.70067629506
2548,164653.1548215087
2549,165443.49704353942
2550,749810.3512431367
2551,144468.68323889942
2552,135362.85299686753
2553,76724.00456480653
2554,101295.72726718399
2555,136656.44989752947
2556,100203.53764732784
2557,113381.84101969923
2558,132468.86525143677
2559,106480.3758607689
2560,146067.01571123535
2561,150047.7707694197
2562,123028.94687624197
2563,140507.0407654179
2564,203780.38887517183
2565,143276.2072123294
2566,121897.88879157373
2567,108070.35284468738
2568,197948.9485131008
2569,203621.4985888976
2570,138287.20885629216
2571,161741.44085598388
2572,170821.20123892644
2573,201548.1974014066
2574,245026.3697494786
2575,133496.11091461353
2576,121759.7792685563
2577,124617.82787527624
2578,101151.5981354789
2579,68988.0223872181
2580,96070.99567568381
2581,123229.94682811336
2582,132405.10381067876
2583,250492.4879710215
2584,179317.9513787491
2585,186244.7170126041
2586,227092.34129573745
2587,216739.04480794826
2588,140629.62282535213
2589,155097.0167108384
2590,212814.84446709888
2591,226636.68185701204
2592,206223.37615226125
2593,214823.75310815248
2594,198663.85433153633
2595,201701.3568951332
2596,286503.4471216991
2597,182053.8251158941
2598,279538.37951351545
2599,346153.18547935976
2600,102294.65069583377
2601,148420.30356866433
2602,90386.02414418737
2603,93794.23291236613
2604,87647.64621363967
2605,89193.51935917015
2606,136639.44398386436
2607,229734.85595291344
2608,221295.24994442702
2609,179512.25435546387
2610,105672.84658651086
2611,108202.69977169092
2612,163599.1551185565
2613,136244.88570048288
2614,126803.53205578926
2615,155128.48568580113
2616,162233.1473130128
2617,170477.53877021963
2618,180026.59362229294
2619,197927.0902408864
2620,199305.6037023252
2621,179737.94583223807
2622,189881.58983401707
2623,240387.96865333707
2624,311729.36404542817
2625,250882.88355158083
2626,191499.39419263965
2627,172340.03114521288
2628,404754.7418572418
2629,446242.80958798423
2630,340416.07672387577
2631,433214.2701241757
2632,355069.1576432267
2633,265338.39762040507
2634,398615.0756280296
2635,160712.8623396754
2636,200971.05219843631
2637,174605.7053826522
2638,246600.67561302573
2639,188285.92911548848
2640,156454.11168524026
2641,107693.82827461293
2642,177237.33014827024
2643,124935.5491187295
2644,134427.77850343118
2645,121928.65311218944
2646,108878.22907250679
2647,119166.55206929157
2648,152951.48767795306
2649,157686.1453840192
2650,153082.27560895163
2651,148919.1428617077
2652,387984.33331013477
2653,248076.68452169342
2654,228713.62061819652
2655,352341.7732726996
2656,301922.61715400283
2657,304413.4425096153
2658,254388.72250298277
2659,296680.6314317817
2660,328499.3922482458
2661,309808.9673945773
2662,308578.93049175723
2663,294459.72586591216
2664,249871.79731623718
2665,312156.1919582956
2666,256160.68658236455
2667,182336.9898652229
2668,193474.35930784474
2669,171709.5566426495
2670,281084.7430827486
2671,194438.33240642812
2672,202273.8375039205
2673,201962.3186223977
2674,213642.78384088678
2675,167975.49771279984
2676,205498.91799696622
2677,199778.13269686344
2678,263865.99625220103
2679,278979.91472401936
2680,284678.13570484036
2681,367095.8862612975
2682,307689.6900436627
2683,511867.81410255
2684,302888.58043016185
2685,330174.5631223582
2686,246632.30277958722
2687,306933.86383194604
2688,220512.38044239877
2689,201573.97792702395
2690,398686.00518952246
2691,178843.47824012343
2692,132294.34021295907
2693,193327.13548611887
2694,137162.31134926478
2695,198672.12841493377
2696,190048.79033018448
2697,180613.61925592204
2698,203984.5873399473
2699,163636.43075730163
2700,144490.33216780692
2701,159334.36798987677
2702,123869.82902949561
2703,158177.11054220816
2704,148594.9626551554
2705,110797.1686024846
2706,113180.19495586441
2707,132414.88516223285
2708,118847.3034530092
2709,102380.16131660985
2710,121759.92558104255
2711,176102.41812193193
2712,366653.6409433456
2713,169325.78698173104
2714,158884.10627928964
2715,146585.21540254785
2716,148701.26474116967
2717,178044.85475615447
2718,220984.866524446
2719,132027.44006058745
2720,206080.73732505672
2721,135065.23503104394
2722,165997.6233753372
2723,170612.215491472
2724,120195.77761614068
2725,123457.54674567799
2726,129277.18667612964
2727,178400.47876168677
2728,181505.7320586332
2729,147384.7074915342
2730,133923.33851854
2731,135764.9597902469
2732,118719.50344546023
2733,173495.76876306
2734,146870.6150099462
